object_type,object_uri,view_name,explore_name,field_name,construct,translation_class,complexity,reason,lkml_file,line,lookml_commit
measure,looker:analytics:field:ad_campaign_performance_fact:total_clicks,ad_campaign_performance_fact,,total_clicks,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,79,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_reported_clicks,ad_campaign_performance_fact,,total_reported_clicks,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,134,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_reported_cost,ad_campaign_performance_fact,,total_reported_cost,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,141,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_reported_impressions,ad_campaign_performance_fact,,total_reported_impressions,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,150,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_reported_invalid_clicks,ad_campaign_performance_fact,,total_reported_invalid_clicks,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,157,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_session_case_study_page_views,ad_campaign_performance_fact,,total_session_case_study_page_views,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,106,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_session_conversions,ad_campaign_performance_fact,,total_session_conversions,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,120,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_session_goals_achieved,ad_campaign_performance_fact,,total_session_goals_achieved,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,113,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_session_marketing_page_views,ad_campaign_performance_fact,,total_session_marketing_page_views,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,99,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_session_page_views,ad_campaign_performance_fact,,total_session_page_views,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,85,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_session_services_page_views,ad_campaign_performance_fact,,total_session_services_page_views,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,92,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaign_performance_fact:total_unique_users,ad_campaign_performance_fact,,total_unique_users,measure:sum,mechanical,Low,,views/ad_campaign_performance_fact.view.lkml,127,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_campaigns_dim:count,ad_campaigns_dim,,count,measure:count,mechanical,Low,,views/ad_campaigns_dim.view.lkml,78,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_performance_snapshot_fact:count,ad_performance_snapshot_fact,,count,measure:count,mechanical,Low,,views/ad_performance_snapshot_fact.view.lkml,69,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:ad_metric_choice,ad_roi_summary_fact,,ad_metric_choice,measure:number,redesign,High,Liquid in measure sql or label,views/ad_roi_summary_fact.view.lkml,146,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:ad_metric_choice_2,ad_roi_summary_fact,,ad_metric_choice_2,measure:number,redesign,High,Liquid in measure sql or label,views/ad_roi_summary_fact.view.lkml,194,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:avg_actual_cpc,ad_roi_summary_fact,,avg_actual_cpc,measure:average,mechanical,Low,,views/ad_roi_summary_fact.view.lkml,244,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:avg_actual_ctr,ad_roi_summary_fact,,avg_actual_ctr,measure:average,mechanical,Low,,views/ad_roi_summary_fact.view.lkml,295,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:avg_actual_vs_reported_clicks_pct,ad_roi_summary_fact,,avg_actual_vs_reported_clicks_pct,measure:average,mechanical,Low,,views/ad_roi_summary_fact.view.lkml,310,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:avg_reported_bounce_rate,ad_roi_summary_fact,,avg_reported_bounce_rate,measure:average,mechanical,Low,,views/ad_roi_summary_fact.view.lkml,337,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:avg_reported_cpc,ad_roi_summary_fact,,avg_reported_cpc,measure:average,mechanical,Low,,views/ad_roi_summary_fact.view.lkml,393,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:avg_reported_cpm,ad_roi_summary_fact,,avg_reported_cpm,measure:average,mechanical,Low,,views/ad_roi_summary_fact.view.lkml,401,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:avg_reported_ctr,ad_roi_summary_fact,,avg_reported_ctr,measure:average,mechanical,Low,,views/ad_roi_summary_fact.view.lkml,416,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
measure,looker:analytics:field:ad_roi_summary_fact:avg_reported_time_on_site,ad_roi_summary_fact,,avg_reported_time_on_site,measure:average,mechanical,Low,,views/ad_roi_summary_fact.view.lkml,352,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
