object_type,object_uri,id,title,folder,owner,last_viewed,views_90d,source_updated_at,tile_count,explore_refs,fields_refs,has_text_tile,translation_class,reason
tile,looker:analytics:dashboard:211/element:1919,1919,New Tile,Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,analytics/web_sessions_fact,web_events_fact.event_type;web_events_fact.page_url_path;web_events_fact.total_blended_user_id;web_events_fact.total_page_views;web_events_fact.web_event_pk;web_sessions_fact.blended_user_id;web_sessions_fact.bounced_session_rate;web_sessions_fact.count;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.total_duration_in_s,false,mechanical,"dynamic_fields:measure:Landing Page Views;measure:eBook Download Page Views;table_calculation:Running total of   Sessions Count;table_calculation:Running total of  Landing Page Views;table_calculation:Running total ; references field outside the parsed repo (fields: web_events_fact.web_event_pk, web_sessions_fact.count, web_sessions_fact.total_duration_in_s)"
tile,looker:analytics:dashboard:211/element:1920,1920,New Tile,Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,analytics/web_sessions_fact,web_events_fact.event_type;web_events_fact.page_url_path;web_events_fact.total_blended_user_id;web_events_fact.total_page_views;web_events_fact.web_event_pk;web_sessions_fact.blended_user_id;web_sessions_fact.bounced_session_rate;web_sessions_fact.count;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.total_duration_in_s,false,mechanical,"dynamic_fields:measure:Landing Page Views;measure:eBook Download Page Views;table_calculation:Running total of   Sessions Count;table_calculation:Running total of  Landing Page Views;table_calculation:Running total ; references field outside the parsed repo (fields: web_events_fact.web_event_pk, web_sessions_fact.count, web_sessions_fact.total_duration_in_s)"
tile,looker:analytics:dashboard:211/element:1921,1921,New Tile,Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,analytics/web_sessions_fact,web_events_fact.event_type;web_events_fact.page_url_path;web_events_fact.total_blended_user_id;web_events_fact.total_page_views;web_events_fact.web_event_pk;web_sessions_fact.blended_user_id;web_sessions_fact.bounced_session_rate;web_sessions_fact.count;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.total_duration_in_s,false,mechanical,"dynamic_fields:measure:Landing Page Views;measure:eBook Download Page Views;table_calculation:Running total of   Sessions Count;table_calculation:Running total of  Landing Page Views;table_calculation:Running total ; references field outside the parsed repo (fields: web_events_fact.web_event_pk, web_sessions_fact.count, web_sessions_fact.total_duration_in_s)"
tile,looker:analytics:dashboard:211/element:1923,1923,Campaign Funnels,Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,analytics/web_sessions_fact,web_events_fact.event_type;web_events_fact.page_url_path;web_events_fact.total_blended_user_id;web_events_fact.total_page_views;web_events_fact.web_event_pk;web_sessions_fact.blended_user_id;web_sessions_fact.bounced_session_rate;web_sessions_fact.count;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.total_duration_in_s,false,mechanical,"dynamic_fields:measure:Landing Page Views;measure:eBook Download Page Views;table_calculation:Running total of   Sessions Count;table_calculation:Running total of  Landing Page Views;table_calculation:Running total ; references field outside the parsed repo (fields: web_events_fact.web_event_pk, web_sessions_fact.count, web_sessions_fact.total_duration_in_s)"
tile,looker:analytics:dashboard:211/element:1924,1924,Sessions by Campaign,Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,analytics/web_sessions_fact,web_events_fact.event_type;web_events_fact.page_url_path;web_events_fact.total_blended_user_id;web_events_fact.total_page_views;web_events_fact.web_event_pk;web_sessions_fact.blended_user_id;web_sessions_fact.bounced_session_rate;web_sessions_fact.count;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.total_duration_in_s,false,mechanical,"dynamic_fields:measure:Landing Page Views;measure:eBook Download Page Views;table_calculation:Running total of   Sessions Count;table_calculation:Running total of  Landing Page Views;table_calculation:Running total ; references field outside the parsed repo (fields: web_events_fact.web_event_pk, web_sessions_fact.count, web_sessions_fact.total_duration_in_s)"
tile,looker:analytics:dashboard:211/element:1925,1925,Sessions by Source,Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,analytics/web_sessions_fact,web_events_fact.event_type;web_events_fact.page_url_path;web_events_fact.total_blended_user_id;web_events_fact.total_page_views;web_events_fact.web_event_pk;web_sessions_fact.blended_user_id;web_sessions_fact.bounced_session_rate;web_sessions_fact.count;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_source;web_sessions_fact.total_duration_in_s,false,mechanical,"dynamic_fields:measure:Landing Page Views;measure:eBook Download Page Views;table_calculation:Running total of   Sessions Count;table_calculation:Running total of  Landing Page Views;table_calculation:Running total ; references field outside the parsed repo (fields: web_events_fact.web_event_pk, web_sessions_fact.count, web_sessions_fact.total_duration_in_s)"
tile,looker:analytics:dashboard:211/element:1926,1926,New Tile (Copy),Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,analytics/web_sessions_fact,web_events_fact.event_type;web_events_fact.page_url;web_events_fact.page_url_path;web_events_fact.total_blended_user_id;web_events_fact.total_page_views;web_events_fact.web_event_pk;web_sessions_fact.blended_user_id;web_sessions_fact.bounced_session_rate;web_sessions_fact.count;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.total_duration_in_s,false,mechanical,"dynamic_fields:measure:Landing Page Views;measure:eBook Download Page Views;table_calculation:Running total of   Sessions Count;table_calculation:Running total of  Landing Page Views;table_calculation:Running total ; references field outside the parsed repo (fields: web_events_fact.web_event_pk, web_sessions_fact.count, web_sessions_fact.total_duration_in_s)"
tile,looker:analytics:dashboard:212/element:1927,1927,Organic Search Performance,Shared/Rittman Analytics/Operations,Mark Rittman,,,2022-12-08T15:43:22+00:00,,analytics/wordpress_posts,google_search_console_weekly_stats.avg_ctr;google_search_console_weekly_stats.search_keywords;google_search_console_weekly_stats.search_week,false,mechanical,"dynamic_fields:dimension:Keyword Branded Type; fields: google_search_console_weekly_stats.avg_ctr, google_search_console_weekly_stats.search_keywords, google_search_console_weekly_stats.search_week); references field outside the parsed repo (explores: wordpress_posts; fields: google_search_console_weekly_stats.avg_ctr, google_search_console_weekly_stats.search_keywords, google_search_console_weekly_stats.search_week)"
tile,looker:analytics:dashboard:212/element:1928,1928,Site Performance,Shared/Rittman Analytics/Operations,Mark Rittman,,,2022-12-08T15:43:22+00:00,,analytics/keywords;analytics/site_report_by_site,keywords.date_date;keywords.search_type;keywords.total_clicks;keywords.total_impressions;site_report_by_site.average_position;site_report_by_site.date_date,false,mechanical,"merged_results; fields: keywords.date_date, keywords.search_type, keywords.total_clicks, keywords.total_impressions); references field outside the parsed repo (explores: keywords; fields: keywords.date_date, keywords.search_type, keywords.total_clicks, keywords.total_impressions)"
tile,looker:analytics:dashboard:211/element:1931,1931,Campaign Stats,Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,analytics/web_sessions_fact,web_events_fact.event_type;web_events_fact.page_category;web_events_fact.page_url_path;web_events_fact.total_blended_user_id;web_events_fact.total_page_views;web_events_fact.total_visitor_value;web_events_fact.web_event_pk;web_sessions_fact.blended_user_id;web_sessions_fact.bounced_session_rate;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.total_duration_in_s;web_sessions_fact.total_web_sessions_pk,false,mechanical,"dynamic_fields:table_calculation:Avg. Visitor Value;table_calculation:Page Views/Session;measure:Landing Page Views;measure:eBook Download Page Views;measure:Services Page Views;measure:Contact Page Views;table_calc; references field outside the parsed repo (fields: web_events_fact.web_event_pk, web_sessions_fact.total_duration_in_s, web_sessions_fact.total_web_sessions_pk)"
tile,looker:analytics:dashboard:211/element:1932,1932,New Tile,Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,analytics/contacts,contacts.contact_conversion_event;contacts.contact_emails;contacts.contact_name;contacts.count_contacts,false,mechanical,"references field outside the parsed repo (fields: contacts.contact_conversion_event, contacts.contact_emails, contacts.contact_name, contacts.count_contacts)"
tile,looker:analytics:dashboard:211/element:1934,1934,,Shared/Marketing,Mark Rittman,,,2023-07-04T16:19:00+00:00,,,,true,drop,"text tile, recreate by hand"
tile,looker:analytics:dashboard:201/element:1937,1937,Project Hours Budgeted vs Story Points Estimated,Users/Lewis Baker,Lewis Baker,,,2023-09-20T12:09:53+00:00,,delivery_analytics/wh_delivery__issues_fact_explore,wh_delivery__harvest_clients_fact.harvest_client_name;wh_delivery__harvest_projects_fact.harvest_project_is_active;wh_delivery__harvest_projects_fact.harvest_project_name;wh_delivery__harvest_projects_fact.harvest_project_starts_on_date;wh_delivery__harvest_projects_fact.sum_of_harvest_project_budget;wh_delivery__harvest_time_sheets_fact.sum_of_harvest_timesheet_hours;wh_delivery__jira_issues_fact.count_of_jira_issue_pk;wh_delivery__jira_issues_fact.jira_issue_created_at_ts_date;wh_delivery__jira_issues_fact.jira_issue_is_active_sprint;wh_delivery__jira_issues_fact.sum_of_jira_issue_story_point_estimate;wh_delivery__jira_projects_fact.jira_project_name;wh_delivery__jira_sprints_dim.jira_sprint_name;wh_delivery__jira_sprints_dim.jira_start_at_date_date;wh_delivery__jira_users_dim.jira_user_name,false,mechanical,"fields: wh_delivery__harvest_clients_fact.harvest_client_name, wh_delivery__harvest_projects_fact.harvest_project_is_active, wh_delivery__harvest_projects_fact.harvest_project_name, wh_delivery__harvest_projects_fact.harvest_project_starts_on_date, wh_delivery__harvest_projects_fact.sum_of_harvest_project_budget, wh_delivery__harvest_time_sheets_fact.sum_of_harvest_timesheet_hours); references field outside the parsed repo (explores: delivery_analytics/wh_delivery__issues_fact_explore; fields: wh_delivery__harvest_clients_fact.harvest_client_name, wh_delivery__harvest_projects_fact.harvest_project_is_active, wh_delivery__harvest_projects_fact.harvest_project_name, wh_delivery__harvest_projects_fact.harvest_project_starts_on_date, wh_delivery__harvest_projects_fact.sum_of_harvest_project_budget, wh_delivery__harvest_time_sheets_fact.sum_of_harvest_timesheet_hours)"
tile,looker:analytics:dashboard:201/element:1938,1938,Story Point Accuracy by Project ,Users/Lewis Baker,Lewis Baker,,,2023-09-20T12:09:53+00:00,,delivery_analytics/wh_delivery__issues_fact_explore,wh_delivery__harvest_projects_fact.harvest_project_is_active;wh_delivery__harvest_projects_fact.harvest_project_name;wh_delivery__harvest_projects_fact.harvest_project_starts_on_date;wh_delivery__harvest_time_sheets_fact.sum_of_harvest_timesheet_hours;wh_delivery__jira_issues_fact.jira_issue_created_at_ts_date;wh_delivery__jira_issues_fact.jira_issue_is_active_sprint;wh_delivery__jira_issues_fact.sum_of_jira_issue_story_point_estimate;wh_delivery__jira_sprints_dim.jira_start_at_date_date,false,mechanical,"fields: wh_delivery__harvest_projects_fact.harvest_project_is_active, wh_delivery__harvest_projects_fact.harvest_project_name, wh_delivery__harvest_projects_fact.harvest_project_starts_on_date, wh_delivery__harvest_time_sheets_fact.sum_of_harvest_timesheet_hours, wh_delivery__jira_issues_fact.jira_issue_created_at_ts_date, wh_delivery__jira_issues_fact.jira_issue_is_active_sprint); references field outside the parsed repo (explores: delivery_analytics/wh_delivery__issues_fact_explore; fields: wh_delivery__harvest_projects_fact.harvest_project_is_active, wh_delivery__harvest_projects_fact.harvest_project_name, wh_delivery__harvest_projects_fact.harvest_project_starts_on_date, wh_delivery__harvest_time_sheets_fact.sum_of_harvest_timesheet_hours, wh_delivery__jira_issues_fact.jira_issue_created_at_ts_date, wh_delivery__jira_issues_fact.jira_issue_is_active_sprint)"
